study,source,scan_id,crosscut,manual_code,manual_rep,groove_left_manual,groove_right_manual
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U14-Land 6-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U14-Land 6,125,kr,2,440.29970049558256,1865.9614210351915
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U27-Land 1-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U27-Land 1,200,kr,2,570.9195318399782,2049.358714796986
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U27-Land 2-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U27-Land 2,100,kr,2,462.475485478276,1914.3224220185143
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U27-Land 3-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U27-Land 3,150,kr,2,451.7511704688358,1896.9658336217221
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U27-Land 4-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U27-Land 4,100,kr,2,388.8897476754146,1825.903501703067
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U27-Land 5-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U27-Land 5,150,kr,2,406.68101915511863,1842.820004110242
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U27-Land 6-Sneox2-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U27-Land 6,200,kr,2,451.02152555064794,1920.7704665197691
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U33-Land 1-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U33-Land 1,125,kr,2,479.12915816549963,1718.1582655521868
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U33-Land 2-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U33-Land 2,50,kr,2,429.9548454334363,1772.5522106788344
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U33-Land 3-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U33-Land 3,100,kr,2,429.24052332440624,1767.8327744650248
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U33-Land 4-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U33-Land 4,125,kr,2,442.13755033038484,1877.3361687184843
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U33-Land 5-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U33-Land 5,125,kr,2,455.70568633966616,1859.7304196428045
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U33-Land 6-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U33-Land 6,125,kr,2,483.71066846285623,1907.1151832913235
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U36-Land 1-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U36-Land 1,75,kr,2,454.7446317731144,1894.187530286288
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U36-Land 2-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U36-Land 2,75,kr,2,424.3987089482268,1870.1304107378364
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U36-Land 3-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U36-Land 3,100,kr,2,488.9149234188028,1866.047536044628
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U36-Land 4-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U36-Land 4,150,kr,2,440.36021913938396,1868.5089403397858
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U36-Land 5-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U36-Land 5,100,kr,2,440.41459999998796,1887.1009286815079
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U36-Land 6-Sneox1-20x-auto light left image +20 perc. x10-threshold 2-resolution 4-Connor Hergenreter.x3p,Unknowns-U36-Land 6,150,kr,2,382.19855309155696,1833.8042864222298
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U45-Land 1-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U45-Land 1,225,kr,2,438.1292406544874,1882.718079263635
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U45-Land 2-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U45-Land 2,225,kr,2,459.8162664686795,1882.9156103445089
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U45-Land 3-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U45-Land 3,300,kr,2,373.1586291299464,1816.063934526384
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U45-Land 4-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U45-Land 4,225,kr,2,438.1522604704094,1890.7223992014888
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U45-Land 5-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U45-Land 5,250,kr,2,496.9566911068156,1942.2006897851927
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U45-Land 6-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U45-Land 6,250,kr,2,393.7115928610654,1825.4502489930276
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U49-Land 1-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U49-Land 1,225,kr,2,433.4955206379692,1848.9786287090487
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U49-Land 2-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U49-Land 2,225,kr,2,375.25114504404235,1814.5278089127873
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U49-Land 3-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U49-Land 3,200,kr,2,346.5222784534201,1837.8022728169715
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U49-Land 4-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U49-Land 4,250,kr,2,387.3718145256343,1877.304819343875
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U49-Land 5-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U49-Land 5,150,kr,2,489.8466209801627,1943.715264151927
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U49-Land 6-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U49-Land 6,225,kr,2,285.1859584644364,1734.6053802705683
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U56-Land 1-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U56-Land 1,175,kr,2,395.73996310571573,1794.6729455474635
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U56-Land 2-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U56-Land 2,275,kr,2,416.4761306167285,1874.041049999948
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U56-Land 3-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U56-Land 3,225,kr,2,398.0231308448602,1864.4783442022779
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U56-Land 4-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U56-Land 4,225,kr,2,434.2459973174832,1899.5970540905703
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U56-Land 5-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U56-Land 5,300,kr,2,328.2505166456805,1787.1387941786818
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U56-Land 6-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U56-Land 6,175,kr,2,457.548123698069,1854.293164863862
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U65-Land 1-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U65-Land 1,150,kr,2,424.17294102028535,1673.7135376022245
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U65-Land 2-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U65-Land 2,200,kr,2,508.6814632551782,1781.2052217431865
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U65-Land 3-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U65-Land 3,200,kr,2,485.7494391126358,1940.0581151667177
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U65-Land 4-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U65-Land 4,150,kr,2,440.0875371695928,1867.892380821226
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U65-Land 5-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U65-Land 5,175,kr,2,441.2036364694649,1919.0186246341486
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit HD-U65-Land 6-Sneox1-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,Unknowns-U65-Land 6,200,kr,2,345.6168696821817,1822.4511549323026
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 1-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 1-Land 1,225,kr,2,219.8546144194409,1691.0515895216695
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 1-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 1-Land 2,225,kr,2,247.85193471522376,1718.6227298221727
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 1-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 1-Land 3,225,kr,2,266.7395416299493,1357.1972504326275
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 1-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 1-Land 4,275,kr,2,370.739861371135,1861.3174328743976
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 1-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 1-Land 5,175,kr,2,336.77087227028744,1812.0960077092054
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 1-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 1-Land 6,200,kr,2,365.8753295862076,1841.3715889238003
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 2-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 2-Land 1,150,kr,2,385.0505047514067,1847.3751131450142
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 2-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 2-Land 2,300,kr,2,273.5901140969089,1711.9492279184558
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 2-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 2-Land 3,250,kr,2,366.9244008771136,1786.6098229743047
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 2-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 2-Land 4,200,kr,2,426.8832580475022,1954.7128725416378
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 2-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 2-Land 5,200,kr,2,302.11881758180493,1384.8396889749495
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 2-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 2-Land 6,250,kr,2,428.3470237806677,1903.4472535241757
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 3-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 3-Land 1,175,kr,2,468.57983086452464,1922.2174567730733
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 3-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 3-Land 2,150,kr,2,423.7980662287495,1864.4184601399795
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 3-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 3-Land 3,200,kr,2,327.7459624527927,1796.810000389352
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 3-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 3-Land 4,275,kr,2,297.7969397419674,1783.0179257787402
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 3-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 3-Land 5,275,kr,2,309.04404555144026,1798.229809345457
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KF-Bullet 3-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KF-Bullet 3-Land 6,225,kr,2,459.7684024150284,1945.259112311149
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 1-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 1-Land 1,275,kr,2,358.6171951227099,1762.9674712711958
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 1-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 1-Land 2,225,kr,2,457.9327079924363,1934.0963505348784
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 1-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 1-Land 3,200,kr,2,377.90524833227545,1822.542979483908
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 1-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 1-Land 4,225,kr,2,479.30689240086764,1940.3399227973025
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 1-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 1-Land 5,200,kr,2,476.36894513843833,1937.3820110800268
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 1-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 1-Land 6,200,kr,2,359.12655400408045,1805.172797816972
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 2-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 2-Land 1,200,kr,2,466.2147671019375,1901.3270086649861
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 2-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 2-Land 2,175,kr,2,562.3870195484442,1976.5834388766027
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 2-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 2-Land 3,275,kr,2,496.16162154655615,1959.725655892015
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 2-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 2-Land 4,250,kr,2,352.23363134045593,1825.2583726557077
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 2-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 2-Land 5,225,kr,2,389.6606036894163,1841.809451679463
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 2-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 2-Land 6,125,kr,2,455.3869094320198,1941.8693230647655
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 3-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 3-Land 1,200,kr,2,453.4699736941345,1791.4156209604596
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 3-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 3-Land 2,275,kr,2,385.99701688167676,1863.7154422749682
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 3-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 3-Land 3,175,kr,2,464.17380011011994,1859.7890161067821
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 3-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 3-Land 4,200,kr,2,402.9304202643058,1881.440904845762
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 3-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 3-Land 5,100,kr,2,493.7064964285577,1966.4916642856588
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KG-Bullet 3-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Marco Yepez.x3p,KG-Bullet 3-Land 6,275,kr,2,338.188479303012,1802.4418984974347
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 1-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 1-Land 1,125,kr,2,402.80304071348763,1786.2749789096408
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 1-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 1-Land 2,150,kr,2,419.0717725770804,1884.1832558920157
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 1-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 1-Land 3,125,kr,2,403.5548619886606,1879.8488846443765
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 1-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 1-Land 4,200,kr,2,380.61979077248793,1873.4215655207158
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 1-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 1-Land 5,150,kr,2,417.9920015457726,1918.1447700558028
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 1-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 1-Land 6,125,kr,2,433.60824037522355,1882.9335440370764
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 2-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 2-Land 1,175,kr,2,384.5416678099324,1836.7740405600482
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 2-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 2-Land 2,125,kr,2,427.1357879955825,1926.2609982378303
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 2-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 2-Land 3,125,kr,2,396.20117768249463,1856.9856709879964
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 2-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 2-Land 4,175,kr,2,402.46275264316114,1833.9826146475284
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 2-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 2-Land 5,125,kr,2,438.2491319068474,1893.6530009124706
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 2-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 2-Land 6,175,kr,2,411.7020001415873,1855.0440789175077
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 3-Land 1-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 3-Land 1,200,kr,2,409.41195416141113,1881.304018242554
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 3-Land 2-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 3-Land 2,100,kr,2,405.8326207323674,1886.5249350219733
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 3-Land 3-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 3-Land 3,100,kr,2,422.74370095184577,1898.4880899425282
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 3-Land 4-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 3-Land 4,125,kr,2,418.50497172355637,1879.4068071310041
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 3-Land 5-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 3-Land 5,100,kr,2,399.9690131057153,1820.2224035713755
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KH-Bullet 3-Land 6-Sneox2-20x-auto light left image +20 perc.-threshold 2-resolution 4-Connor Hergenreter.x3p,KH-Bullet 3-Land 6,100,kr,2,416.1018956497676,1760.4329089639198
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 1-Land 1-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 1-Land 1,100,kr,2,467.9527689545182,1928.7307432543516
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 1-Land 2-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 1-Land 2,75,kr,2,453.57064314819354,1913.95340272965
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 1-Land 3-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 1-Land 3,125,kr,2,510.1557229232081,1915.5034069382732
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 1-Land 4-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 1-Land 4,125,kr,2,453.282300444449,1927.7347040001023
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 1-Land 5-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 1-Land 5,125,kr,2,384.93585860603247,1838.6398968847889
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 1-Land 6-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 1-Land 6,75,kr,2,422.31244092195135,1872.899172179776
houston-test,../conversion/Houston-Rescan/x3p//HTX-Group 3-Kit KI-Bullet 2-Land 1-Sneox1-20x-auto light left image +20 perc. (10x)-threshold 2-resolution 4-Connor Hergenreter.x3p,KI-Bullet 2-Land 1,75,kr,2,459.0959472938825,1933.4750120358171
